"entrezgene_id","entrezgene_accession"
79037,"PVRIG"
64147,"KIF9"
406940,"MIR148A"
3904,"LAIR2"
3181,"HNRNPA2B1"
8399,"PLA2G10"
3856,"KRT8"
57699,"CPNE5"
8402,"SLC25A11"
4352,"MPL"
164832,"LONRF2"
11027,"LILRA2"
146206,"CARMIL2"
9486,"CHST10"
26001,"RNF167"
991,"CDC20"
387082,"SUMO4"
340152,"ZC3H12D"
23118,"TAB2"
10060,"ABCC9"
11151,"CORO1A"
55862,"ECHDC1"
29909,"GPR171"
9934,"P2RY14"
64834,"ELOVL1"
7277,"TUBA4A"
53836,"GPR87"
5216,"PFN1"
53829,"P2RY13"
64805,"P2RY12"
2027,"ENO3"
285313,"IGSF10"
3300,"DNAJB2"
151903,"CCDC12"
112950,"MED8"
92822,"ZNF276"
11024,"LILRA1"
54529,"ASNSD1"
271,"AMPD2"
64172,"OSGEPL1"
219469,"OR8H1"
4607,"MYBPC3"
81620,"CDT1"
10859,"LILRB1"
9552,"SPAG7"
56899,"ANKS1B"
94101,"ORMDL1"
2978,"GUCA1A"
353,"APRT"
23125,"CAMTA2"
6434,"TRA2B"
150709,"ANKAR"
23190,"UBXN4"
115653,"KIR3DL3"
2588,"GALNS"
4647,"MYO7A"
259266,"ASPM"
3938,"LCT"
3804,"KIR2DL3"
4286,"MITF"
3802,"KIR2DL1"
23518,"R3HDM1"
136051,"ZNF786"
3811,"KIR3DL1"
863,"CBFA2T3"
155054,"ZNF425"
9601,"PDIA4"
10749,"KIF1C"
5764,"PTN"
5294,"PIK3CG"
10000,"AKT3"
55065,"SLC52A1"
51693,"TRAPPC2L"
3809,"KIR2DS4"
124961,"ZFP3"
9098,"USP6"
3812,"KIR3DL2"
7965,"AIMP2"
2175,"FANCA"
1080,"CFTR"
150681,"OR6B3"
3667,"IRS1"
84236,"RHBDD1"
2204,"FCAR"
1285,"COL4A3"
84260,"TCHP"
3263,"HPX"
388324,"INCA1"
88455,"ANKRD13A"
54809,"SAMD9"
284131,"ENDOV"
11006,"LILRB4"
64747,"MFSD1"
253012,"HEPACAM2"
55226,"NAT10"
56947,"MFF"
2975,"GTF3C1"
339448,"C1orf174"
128239,"IQGAP3"
28981,"IFT81"
219285,"SAMD9L"
9141,"PDCD5"
9723,"SEMA3E"
84079,"ANKRD27"
4884,"NPTX1"
128240,"NAXE"
55036,"CCDC40"
5395,"PMS2"
29970,"SCHIP1"
2984,"GUCY2C"
79853,"TM4SF20"
53942,"CNTN5"
3267,"AGFG1"
23247,"KATNIP"
60484,"HAPLN2"
2548,"GAA"
55766,"H2AJ"
51729,"WBP11"
27086,"FOXP1"
388531,"RGS9BP"
390916,"NUDT19"
91646,"TDRD12"
63827,"BCAN"
144608,"C12orf60"
2671,"GFER"
55252,"ASXL2"
440087,"SMCO3"
420,"ART4"
9775,"EIF4A3"
4256,"MGP"
10328,"EMC8"
121506,"ERP27"
3797,"KIF3C"
79092,"CARD14"
89797,"NAV2"
11136,"SLC7A9"
397,"ARHGDIB"
1327,"COX4I1"
5149,"PDE6H"
3394,"IRF8"
10890,"RAB10"
3679,"ITGA7"
10763,"NES"
150946,"GAREM2"
1382,"CRABP2"
27040,"LAT"
80210,"ARMC9"
126206,"NLRP5"
81875,"ISG20L2"
342933,"ZSCAN5B"
51093,"METTL25B"
2864,"FFAR1"
6354,"CCL7"
718,"C3"
6356,"CCL11"
6355,"CCL8"
6357,"CCL13"
79590,"MRPL24"
6346,"CCL1"
6347,"CCL2"
83882,"TSPAN10"
728194,"RSPH10B2"
3068,"HDGF"
4763,"NF1"
254528,"MEIOB"
5546,"PRCC"
23354,"HAUS5"
4210,"MEFV"
9047,"SH2D2A"
5154,"PDGFA"
222967,"RSPH10B"
26994,"RNF11"
2060,"EPS15"
79171,"RBM42"
55729,"ATF7IP"
4951,"OCM2"
548644,"POLR2J3"
673,"BRAF"
197370,"NSMCE1"
2116,"ETV2"
4925,"NUCB2"
1340,"COX6B1"
79887,"PLBD1"
54991,"C1orf159"
3566,"IL4R"
11045,"UPK1A"
9761,"MLEC"
24145,"PANX1"
54,"ACP5"
254272,"TBC1D28"
84747,"UNC119B"
35,"ACADS"
5443,"POMC"
10072,"DPP3"
5245,"PHB1"
121665,"SPPL3"
11202,"KLK8"
1286,"COL4A4"
56945,"MRPS22"
50615,"IL21R"
26053,"AUTS2"
9478,"CABP1"
22996,"TTC39A"
129807,"NEU4"
10025,"MED16"
92579,"G6PC3"
23117,"NPIPB3"
8085,"KMT2D"
84331,"MCRIP2"
84622,"ZNF594"
388325,"SCIMP"
5133,"PDCD1"
83939,"EIF2A"
197335,"WDR90"
285093,"RTP5"
57690,"TNRC6C"
1956,"EGFR"
1293,"COL6A3"
100131378,"C11orf91"
966,"CD59"
7775,"ZNF232"
56155,"TEX14"
566,"AZU1"
50853,"VILL"
5657,"PRTN3"
8778,"SIGLEC5"
26273,"FBXO3"
3845,"KRAS"
55554,"KLK15"
9028,"RHBDL1"
11222,"MRPL3"
6128,"RPL6"
10273,"STUB1"
148137,"PROSER3"
148398,"SAMD11"
399687,"MYO18A"
64645,"MFSD14A"
114335,"CGB1"
4909,"NTF4"
163786,"SASS6"
56961,"SHD"
339123,"JMJD8"
272,"AMPD3"
126259,"TMIGD2"
127495,"LRRC39"
131034,"CPNE4"
1629,"DBT"
5781,"PTPN11"
79187,"FSD1"
3663,"IRF5"
400073,"C12orf76"
7471,"WNT1"
8634,"RTCA"
23067,"SETD1B"
84219,"WDR24"
1674,"DES"
387893,"KMT5A"
51272,"BET1L"
676,"BRDT"
146330,"FBXL16"
51134,"CEP83"
79948,"PLPPR3"
89941,"RHOT2"
2620,"GAS2"
91300,"R3HDM4"
6326,"SCN2A"
90113,"VWA5B2"
100506380,"RNF32-DT"
196410,"METTL7B"
84634,"KISS1R"
23014,"FBXO21"
23386,"NUDCD3"
3014,"H2AX"
187,"APLNR"
1411,"CRYBA1"
1991,"ELANE"
9177,"HTR3B"
339834,"IHO1"
57532,"NUFIP2"
51291,"GMIP"
816,"CAMK2B"
10581,"IFITM2"
22989,"MYH15"
25906,"ANAPC15"
56660,"KCNK12"
4635,"MYL4"
80204,"FBXO11"
10657,"KHDRBS1"
4171,"MCM2"
3690,"ITGB3"
79728,"PALB2"
57130,"ATP13A1"
55116,"TMEM39B"
84790,"TUBA1C"
4842,"NOS1"
124989,"EFCAB13"
50512,"PODXL2"
94039,"ZNF101"
5073,"PARN"
80325,"ABTB1"
23633,"KPNA6"
9451,"EIF2AK3"
9170,"LPAR2"
7473,"WNT3"
6253,"RTN2"
7316,"UBC"
645832,"SEBOX"
124923,"RSKR"
11343,"MGLL"
84678,"KDM2B"
11234,"HPS5"
79140,"CCDC28B"
3965,"LGALS9"
3059,"HCLS1"
11218,"DDX20"
375298,"CERKL"
7408,"VASP"
9657,"IQCB1"
2965,"GTF2H1"
80207,"OPA3"
147948,"ZNF582"
6125,"RPL5"
162993,"ZNF846"
55840,"EAF2"
9815,"GIT2"
4760,"NEUROD1"
3294,"HSD17B2"
6565,"SLC15A2"
29926,"GMPPA"
1675,"CFD"
388650,"DIPK1A"
10200,"MPHOSPH6"
3939,"LDHA"
3718,"JAK3"
22823,"MTF2"
201229,"LYRM9"
2814,"GP5"
4638,"MYLK"
4843,"NOS2"
6142,"RPL18A"
6670,"SP3"
8621,"CDK13"
26780,"SNORA68"
6528,"SLC5A5"
400745,"SH2D5"
91662,"NLRP12"
3069,"HDLBP"
1889,"ECE1"
5336,"PLCG2"
55573,"CDV3"
51710,"ZNF44"
55904,"KMT2E"
9437,"NCR1"
253980,"KCTD13"
23512,"SUZ12"
11073,"TOPBP1"
6288,"SAA1"
57101,"ANO2"
84464,"SLX4"
5450,"POU2AF1"
199713,"NLRP7"
55061,"SUSD4"
26156,"RSL1D1"
143903,"LAYN"
6474,"SHOX2"
653486,"SCGB1C2"
8447,"DOC2B"
23457,"ABCB9"
9501,"RPH3AL"
23235,"SIK2"
6091,"ROBO1"
55655,"NLRP2"
54766,"BTG4"
164127,"CCDC185"
127255,"LRRIQ3"
2935,"GSPT1"
346288,"SEPTIN14"
144110,"TMEM86A"
51086,"TNNI3K"
283284,"IGSF22"
84867,"PTPN5"
22807,"IKZF2"
608,"TNFRSF17"
127254,"ERICH3"
55567,"DNAH3"
5025,"P2RX4"
51206,"GP6"
132200,"C3orf49"
10242,"KCNMB2"
1429,"CRYZ"
9901,"SRGAP3"
112724,"RDH13"
259249,"MRGPRX1"
83700,"JAM3"
23108,"RAP1GAP2"
5746,"PTH2R"
3805,"KIR2DL4"
4324,"MMP15"
127253,"TYW3"
54659,"UGT1A3"
28951,"TRIB2"
3822,"KLRC2"
3801,"KIFC3"
54576,"UGT1A8"
79970,"ZNF767P"
56922,"MCCC1"
112936,"VPS26B"
51380,"CSAD"
442523,"DPY19L2P4"
431705,"ASTL"
29087,"THYN1"
54577,"UGT1A7"
352954,"CASTOR3"
23031,"MAST3"
7442,"TRPV1"
81,"ACTN4"
27034,"ACAD8"
84033,"OBSCN"
55885,"LMO3"
80218,"NAA50"
472,"ATM"
129684,"CNTNAP5"
151835,"CPNE9"
64344,"HIF3A"
79650,"USB1"
51643,"TMBIM4"
65065,"NBEAL1"
353274,"ZNF445"
4820,"NKTR"
6817,"SULT1A1"
1497,"CTNS"
6817,"SULT1A1"
65057,"ACD"
5536,"PPP5C"
79828,"METTL8"
118430,"MUCL1"
23729,"SHPK"
112937,"GLB1L3"
30851,"TAX1BP3"
113251,"LARP4"
51714,"SELENOT"
83460,"EMC6"
100131176,"WDR86-AS1"
5026,"P2RX5"
151242,"PPP1R1C"
64127,"NOD2"
10522,"DEAF1"
151516,"ASPRV1"
442038,"SULT1C3"
83987,"CCDC8"
27178,"IL37"
5922,"RASA2"
5257,"PHKB"
201516,"ZSCAN4"
55527,"FEM1A"
148022,"TICAM1"
10226,"PLIN3"
10746,"MAP3K2"
5337,"PLD1"
22941,"SHANK2"
645432,"ARRDC5"
29128,"UHRF1"
11159,"RABL2A"
441212,"RP9P"
3682,"ITGAE"
407738,"TAFA1"
10975,"UQCR11"
55591,"VEZT"
58515,"SELENOK"
6929,"TCF3"
83903,"HASPIN"
22937,"SCAP"
9021,"SOCS3"
9489,"PGS1"
390243,"IZUMO1R"
8648,"NCOA1"
23310,"NCAPD3"
9894,"TELO2"
653604,"H3C13"
285958,"SNHG15"
8338,"H2AC20"
317772,"H2AC21"
51027,"BOLA1"
9900,"SV2A"
51246,"SHISA5"
9720,"CCDC144A"
1186,"CLCN7"
10262,"SF3B4"
2209,"FCGR1A"
4133,"MAP2"
2848,"GPR25"
51244,"CCDC174"
23046,"KIF21B"
200958,"MUC20"
2525,"FUT3"
51533,"PHF7"
126248,"WDR88"
5542,"PRB1"
653247,"PRB2"
4037,"LRP3"
4193,"MDM2"
7484,"WNT9B"
56301,"SLC7A10"
9570,"GOSR2"
11180,"WDR6"
1050,"CEBPA"
161,"AP2A2"
285172,"FAM126B"
1054,"CEBPG"
4946,"OAZ1"
81889,"FAHD1"
252839,"TMEM9"
84309,"NUDT16L1"
729355,"TP53TG3B"
64940,"STAG3L4"
7086,"TKT"
5624,"PROC"
1717,"DHCR7"
100132247,"NPIPB5"
91156,"IGFN1"
6813,"STXBP2"
55677,"IWS1"
25864,"ABHD14A"
339105,"PRSS53"
779,"CACNA1S"
5382,"PMS2P4"
166012,"CHST13"
390748,"PABPN1L"
57650,"CIP2A"
55679,"LIMS2"
101059953,"NPIPA8"
55715,"DOK4"
5184,"PEPD"
51185,"CRBN"
996,"CDC27"
58160,"NFE4"
55572,"FOXRED1"
23242,"COBL"
148418,"SAMD13"
5067,"CNTN3"
7106,"TSPAN4"
102724127,"TP53TG3F"
1728,"NQO1"
4548,"MTR"
85291,"KRTAP4-2"
85285,"KRTAP4-1"
389170,"LEKR1"
83899,"KRTAP9-2"
83900,"KRTAP9-3"
83901,"KRTAP9-8"
85280,"KRTAP9-4"
22843,"PPM1E"
390321,"OR6C1"
141,"ADPRH"
5889,"RAD51C"
32,"ACACB"
28987,"NOB1"
6726,"SRP9"
201625,"DNAH12"
9725,"TMEM63A"
10725,"NFAT5"
55973,"BCAP29"
3699,"ITIH3"
92335,"STRADA"
148109,"FAM187B"
2840,"GPR17"
10637,"LEFTY1"
7392,"USF2"
6881,"TAF10"
7044,"LEFTY2"
7840,"ALMS1"
2052,"EPHX1"
51259,"TMEM216"
353345,"GPR141"
6764,"DENND2B"
54749,"EPDR1"
9759,"HDAC4"
23435,"TARDBP"
51314,"NME8"
5437,"POLR2H"
57817,"HAMP"
4099,"MAG"
5463,"POU6F1"
60412,"EXOC4"
25904,"CNOT10"
255308,"EIF2S3B"
2647,"BLOC1S1"
763,"CA5A"
51266,"CLEC1B"
3398,"ID2"
121504,"H4-16"
54971,"BANP"
129642,"MBOAT2"
51599,"LSR"
6723,"SRM"
23704,"KCNE4"
9271,"PIWIL1"
4485,"MST1"
57498,"KIDINS220"
5394,"EXOSC10"
257313,"UTS2B"
90273,"CEACAM21"
2054,"STX2"
115286,"SLC25A26"
25949,"SYF2"
1087,"CEACAM7"
7874,"USP7"
1048,"CEACAM5"
57035,"RSRP1"
5901,"RAN"
4680,"CEACAM6"
1084,"CEACAM3"
6007,"RHD"
574040,"SNORA6"
147719,"LYPD4"
4336,"MOBP"
63946,"DMRTC2"
6223,"RPS19"
81846,"SBF2"
116931,"MED12L"
23504,"RIMBP2"
10567,"RABAC1"
84272,"YIPF4"
55622,"TTC27"
478,"ATP1A3"
55054,"ATG16L1"
552900,"BOLA2"
107282092,"BOLA2-SMG1P6"
57003,"CCDC47"
10329,"RXYLT1"
29072,"SETD2"
10204,"NUTF2"
283385,"MORN3"
11325,"DDX42"
652276,"LOC652276"
144404,"TMEM120B"
172,"AFG3L1P"
54509,"RHOF"
56676,"ASCL3"
55823,"VPS11"
117246,"FTSJ3"
973,"CD79A"
170572,"HTR3C"
285242,"HTR3E"
83596,"BCL2L12"
116986,"AGAP2"
341032,"C11orf53"
5705,"PSMC5"
1662,"DDX10"
92558,"BICDL1"
55324,"ABCF3"
11021,"RAB35"
6295,"SAG"
1777,"DNASE2"
79102,"RNF26"
114902,"C1QTNF5"
10985,"GCN1"
83552,"MFRP"
84337,"ELOF1"
146771,"TCAM1P"
1443,"CSH2"
9099,"USP2"
9138,"ARHGEF1"
8527,"DGKD"
2689,"GH2"
55209,"SETD5"
7070,"THY1"
6175,"RPLP0"
201181,"ZNF385C"
6603,"SMARCD2"
283152,"CCDC153"
26579,"MYEOV"
55230,"USP40"
124221,"PRSS30P"
595,"CCND1"
220064,"LTO1"
100507608,"KRTAP9-6"
101060321,"TBC1D3G"
4703,"NEB"
729877,"TBC1D3H"
26231,"LRRC29"
9965,"FGF19"
84218,"TBC1D3F"
2249,"FGF4"
643,"CXCR5"
9326,"ZNHIT3"
283149,"BCL9L"
554206,"LOC554206"
5829,"PXN"
7379,"UPK2"
283150,"FOXR1"
23585,"TMEM50A"
80179,"MYO19"
3145,"HMBS"
55219,"MACO1"
10057,"ABCC5"
440356,"CDIPTOSP"
116461,"TSEN15"
149499,"LRRC71"
25839,"COG4"
4914,"NTRK1"
284098,"PIGW"
81029,"WNT5B"
79893,"GGNBP2"
1406,"CRX"
144699,"FBXL14"
23085,"ERC1"
284355,"TPRX1"
79154,"DHRS11"
23149,"FCHO1"
79922,"MRM1"
7841,"MOGS"
7157,"TP53"
56776,"FMN2"
200909,"HTR3D"
7850,"IL1R2"
23274,"CLEC16A"
1857,"DVL3"
79365,"BHLHE41"
11228,"RASSF8"
64388,"GREM2"
55759,"WDR12"
10236,"HNRNPR"
1173,"AP2M1"
7341,"SUMO1"
10677,"AVIL"
10658,"CELF1"
54507,"ADAMTSL4"
29121,"CLEC2D"
84517,"ACTRT3"
51602,"NOP58"
55892,"MYNN"
151827,"LRRC34"
8073,"PTP4A2"
969,"CD69"
659,"BMPR2"
931,"MS4A1"
79782,"LRRC31"
51348,"KLRF1"
54874,"FNBP1L"
344658,"SAMD7"
9372,"ZFYVE9"
338322,"NLRP10"
9976,"CLEC2B"
100431172,"KLRF2"
150864,"FAM117B"
387836,"CLEC2A"
100128164,"LOC100128164"
7095,"SEC62"
160364,"CLEC12A"
84450,"ZNF512"
10630,"PDPN"
51524,"TMEM138"
26996,"GPR160"
55743,"CHFR"
255104,"TMCO4"
4004,"LMO1"
79635,"CCDC121"
344657,"LRRIQ4"
11321,"GPN1"
51368,"TEX264"
65975,"STK33"
81888,"HYI"
2912,"GRM2"
147138,"TMC8"
401067,"IQCF3"
22916,"NCBP2"
576,"ADGRB2"
9913,"SUPT7L"
152217,"NCBP2AS2"
1442,"CSH1"
151,"ADRA2B"
57571,"CARNS1"
100289635,"ZNF605"
23429,"RYBP"
9819,"TSC22D2"
974,"CD79B"
7574,"ZNF26"
131873,"COL6A6"
7637,"ZNF84"
338699,"ANKRD42"
9058,"SLC13A2"
160518,"DENND5B"
8491,"MAP4K3"
51585,"PCF11"
8456,"FOXN1"
55135,"WRAP53"
389114,"ZNF662"
54861,"SNRK"
2802,"GOLGA3"
643376,"BTBD18"
729085,"GASK1A"
90019,"SYT8"
84892,"POMGNT2"
57597,"BAHCC1"
3269,"HRH1"
22854,"NTNG1"
10533,"ATG7"
79081,"LBHD1"
11322,"TMC6"
8502,"PKP4"
114769,"CARD16"
143884,"CWF19L2"
55249,"YY1AP1"
5566,"PRKACA"
9686,"VGLL4"
10989,"IMMT"
5080,"PAX6"
6777,"STAT5B"
3609,"ILF3"
79415,"CYBC1"
10097,"ACTR2"
1195,"CLK1"
8437,"RASAL1"
57521,"RPTOR"
51719,"CAB39"
5915,"RARB"
129446,"XIRP2"
1386,"ATF2"
5554,"PRH1"
22864,"R3HDM2"
2357,"FPR1"
4025,"LPO"
7297,"TYK2"
4353,"MPO"
5544,"PRB3"
56901,"NDUFA4L2"
6636,"SNRPF"
9256,"TSPOAP1"
91775,"NXPE3"
8302,"KLRC4"
9924,"PAN2"
64332,"NFKBIZ"
116841,"SNAP47"
162972,"ZNF550"
6822,"SULT2A1"
284325,"C19orf54"
152225,"LINC02085"
8704,"B4GALT2"
54931,"TRMT10C"
27107,"ZBTB11"
25903,"OLFML2B"
6626,"SNRPA"
164118,"TTC24"
6827,"SUPT4H1"
79572,"ATP13A3"
50604,"IL20"
8190,"MIA"
54894,"RNF43"
58511,"DNASE2B"
80271,"ITPKC"
391192,"OR2L3"
51474,"LIMA1"
149175,"MANEAL"
112812,"FDX2"
201294,"UNC13D"
389119,"INKA1"
8764,"TNFRSF14"
7318,"UBA7"
60491,"NIF3L1"
22983,"MAST1"
10293,"TRAIP"
80196,"RNF34"
8605,"PLA2G4C"
57404,"CYP20A1"
359948,"IRF2BP2"
284029,"LINC00324"
64783,"RBM15"
80169,"CTC1"
65094,"JMJD4"
4580,"MTX1"
374920,"ZSWIM9"
79012,"CAMKV"
127829,"ARL8A"
22900,"CARD8"
9283,"GPR37L1"
81609,"SNX27"
344148,"NCKAP5"
51078,"THAP4"
445582,"POTEE"
22861,"NLRP1"
220047,"CCDC83"
4486,"MST1R"
11189,"CELF3"
55507,"GPRC5D"
83729,"INHBE"
54843,"SYTL2"
65981,"CAPRIN2"
5378,"PMS1"
284485,"RIIAD1"
65005,"MRPL9"
84315,"MON1A"
51686,"OAZ3"
163071,"ZNF114"
10180,"RBM6"
93233,"ODAD1"
284486,"THEM5"
117145,"THEM4"
6281,"S100A10"
2014,"EMP3"
6491,"STIL"
102723859,"TBC1D3E"
3978,"LIG1"
100132476,"KRTAP4-7"
353288,"KRT26"
375248,"ANKRD36"
8742,"TNFSF12"
8837,"CFLAR"
10493,"VAT1"
8153,"RND2"
10230,"NBR2"
4077,"NBR1"
353137,"LCE1F"
353135,"LCE1E"
353134,"LCE1D"
23154,"NCDN"
10181,"RBM5"
113277,"TMEM106A"
276,"AMY1A"
126308,"MOB3A"
10635,"RAD51AP1"
113177,"IZUMO4"
6066,"RNU2-1"
277,"AMY1B"
5937,"RBMS1"
9842,"PLEKHM1"
23279,"NUP160"
942,"CD86"
278,"AMY1C"
84842,"HPDL"
57134,"MAN1C1"
846,"CASR"
91442,"FAAP24"
8798,"DYRK4"
57190,"SELENON"
672,"BRCA1"
26664,"OR7C1"
1475,"CSTA"
131076,"MIX23"
54760,"PCSK4"
126868,"MAB21L3"
26355,"FAM162A"
23114,"NFASC"
10566,"AKAP3"
10525,"HYOU1"
54554,"WDR5B"
3836,"KPNA1"
4704,"NDUFA9"
105372481,"ERVK3-1"
29994,"BAZ2B"
5143,"PDE4C"
26290,"GALNT8"
83666,"PARP9"
51141,"INSIG2"
3742,"KCNA6"
3736,"KCNA1"
283417,"DPY19L2"
80731,"THSD7B"
90134,"KCNH7"
85465,"SELENOI"
151636,"DTX3L"
6900,"CNTN2"
150472,"CBWD2"
165631,"PARP15"
57522,"SRGAP1"
348303,"SELENOV"
204801,"NLRP11"
55831,"EMC3"
317703,"VN1R4"
25840,"METTL7A"
2909,"ARHGAP35"
58477,"SRPRB"
466,"ATF1"
4861,"NPAS1"
283471,"TMPRSS12"
613227,"HIGD1C"
131566,"DCBLD2"
55138,"FAM90A1"
140465,"MYL6B"
1622,"DBI"
10402,"ST3GAL6"
57379,"AICDA"
79582,"SPAG16"
283219,"KCTD21"
57558,"USP35"
54958,"TMEM160"
23211,"ZC3H4"
284612,"SYPL2"
126731,"CCSAP"
1373,"CPS1"
9846,"GAB2"
58,"ACTA1"
10055,"SAE1"
339559,"ZFP69"
55810,"FOXJ2"
127396,"ZNF684"
10632,"ATP5MG"
79443,"FYCO1"
719,"C3AR1"
54952,"TRNAU1AP"
27113,"BBC3"
25977,"NECAP1"
79731,"NARS2"
26093,"CCDC9"
677838,"SNORA61"
677825,"SNORA44"
692073,"SNORA16A"
115273,"RAB42"
26140,"TTLL3"
280,"AMY2B"
255783,"INAFM1"
80221,"ACSF2"
112939,"NACC1"
5714,"PSMD8"
279,"AMY2A"
5129,"CDK18"
8943,"AP3D1"
50856,"CLEC4A"
56946,"EMSY"
152110,"NEK10"
83448,"PUS7L"
1101,"CHAD"
55316,"RSAD1"
127845,"GOLT1A"
22874,"PLEKHA6"
55179,"FAIM"
84073,"MYCBPAP"
5756,"TWF1"
9223,"MAGI1"
79830,"ZMYM1"
83854,"ANGPTL6"
51135,"IRAK4"
5971,"RELB"
55040,"EPN3"
11129,"CLASRP"
723961,"INS-IGF2"
51214,"IGF2-AS"
3630,"INS"
64847,"SPATA20"
11146,"GLMN"
7054,"TH"
10574,"CCT7"
132001,"TAMM41"
55711,"FAR2"
162979,"ZNF296"
79871,"RPAP2"
79760,"GEMIN7"
79735,"TBC1D17"
51290,"ERGIC2"
4332,"MNDA"
54763,"ROPN1"
80303,"EFHD1"
25893,"TRIM58"
127608,"OR2AJ1"
9497,"SLC4A7"
7579,"ZSCAN20"
23636,"NUP62"
653269,"POTEI"
57613,"FAM234B"
430,"ASCL2"
29125,"C11orf21"
4653,"MYOC"
10077,"TSPAN32"
2563,"GABRD"
3344,"FOXN2"
3777,"KCNK3"
144501,"KRT80"
126123,"IZUMO2"
9378,"NRXN1"
9241,"NOG"
3768,"KCNJ12"
11338,"U2AF2"
7709,"ZBTB17"
100134444,"KCNJ18"
3855,"KRT7"
4294,"MAP3K10"
8913,"CACNA1G"
3892,"KRT86"
8525,"DGKZ"
148014,"TTC9B"
79935,"CCNP"
149563,"SRARP"
3887,"KRT81"
27129,"HSPB7"
208,"AKT2"
3889,"KRT83"
1187,"CLCNKA"
3891,"KRT85"
3890,"KRT84"
3888,"KRT82"
9119,"KRT75"
348487,"FAM131C"
3854,"KRT6B"
286887,"KRT6C"
55704,"CCDC88A"
79180,"EFHD2"
3853,"KRT6A"
11330,"CTRC"
3852,"KRT5"
653121,"ZBTB8A"
339487,"ZBTB8OS"
112802,"KRT71"
121391,"KRT74"
140807,"KRT72"
4893,"NRAS"
80143,"SIKE1"
126526,"C19orf47"
319101,"KRT73"
84771,"DDX11L2"
102725121,"DDX11L17"
915,"CD3D"
917,"CD3G"
23426,"GRIP1"
391211,"OR2G6"
645,"BLVRB"
88,"ACTN2"
834,"CASP1"
23646,"PLD3"
81570,"CLPB"
26188,"OR1C1"
127077,"OR2T11"
200844,"CFAP20DC"
6708,"SPTA1"
9406,"ZRANB2"
120406,"NXPE2"
85443,"DCLK3"
1234,"CCR5"
6419,"SETMAR"
29907,"SNX15"
29970,"SCHIP1"
4849,"CNOT3"
7296,"TXNRD1"
29901,"SAC3D1"
10004,"NAALADL1"
55211,"DPPA4"
29956,"CERS2"
6988,"TCTA"
5217,"PFN2"
341350,"OVCH1"
165721,"DNAJB8"
27094,"KCNMB3"
113130,"CDCA5"
8416,"ANXA9"
4598,"MVK"
58497,"PRUNE1"
7542,"ZFPL1"
100130348,"TMEM262"
149428,"BNIPL"
738,"VPS51"
1556,"CYP2B7P"
50837,"TAS2R7"
50836,"TAS2R8"
50835,"TAS2R9"
5554,"PRH1"
11272,"PRR4"
54964,"C1orf56"
56882,"CDC42SE1"
50838,"TAS2R13"
5555,"PRH2"
165679,"SPTSSB"
10962,"MLLT11"
131149,"OTOL1"
8914,"TIMELESS"
7108,"TM7SF2"
51278,"IER5"
285367,"RPUSD3"
9673,"SLC25A44"
2271,"FH"
8564,"KMO"
7182,"NR2C2"
23596,"OPN3"
6773,"STAT2"
1122,"CHML"
23596,"OPN3"
55210,"ATAD3A"
741,"ZNHIT2"
256236,"NAPSB"
2197,"FAU"
22871,"NLGN1"
284367,"SIGLEC17P"
29101,"SSU72"
84447,"SYVN1"
142678,"MIB2"
344875,"COL6A4P1"
200959,"GABRR3"
23225,"NUP210"
342,"APOC1P1"
2191,"FAP"
7132,"TNFRSF1A"
740,"MRPL49"
79986,"ZNF702P"
823,"CAPN1"
79885,"HDAC11"
100128252,"ZNF667-AS1"
8452,"CUL3"
284424,"MIR7-3HG"
607,"BCL9"
56938,"ARNTL2"
7837,"PXDN"
9156,"EXO1"
2199,"FBLN2"
441925,"BECN2"
440738,"MAP1LC3C"
128025,"WDR64"
23040,"MYT1L"
5276,"SERPINI2"
200132,"DYNLT5"
10078,"TSSC4"
80212,"CCDC92"
79819,"DNAI4"
84223,"IQCG"
29850,"TRPM5"
84798,"C19orf48"
144348,"ZNF664"
84251,"SGIP1"
6165,"RPL35A"
144347,"RFLNA"
100533183,"ZNF664-RFLNA"
9612,"NCOR2"
89782,"LMLN"
64689,"GORASP1"
642612,"TRIM49C"
1786,"DNMT1"
642623,"UBTFL1"
486,"FXYD2"
205564,"SENP5"
100533181,"FXYD6-FXYD2"
23416,"KCNH3"
53826,"FXYD6"
4241,"MELTF"
10445,"MCRS1"
3930,"LBR"
127602,"DNAH14"
1739,"DLG1"
3587,"IL10RA"
25766,"PRPF40B"
112464,"CAVIN3"
6609,"SMPD1"
149069,"DCDC2B"
8444,"DYRK3"
8995,"TNFSF18"
54627,"MAP10"
9890,"PLPPR4"
6654,"SOS1"
322,"APBB1"
84070,"FAM186B"
440730,"TRIM67"
57572,"DOCK6"
91010,"FMNL3"
8790,"FPGT"
23248,"RPRD2"
101060226,"NBPF19"
51329,"ARL6IP4"
91039,"DPP9"
7273,"TTN"
387338,"NSUN4"
10022,"INSL5"
7678,"ZNF124"
144132,"DNHD1"
716,"C1S"
1943,"EFNA2"
199834,"LCE4A"
339366,"ADAMTSL5"
4000,"LMNA"
56675,"NRIP3"
10944,"C11orf58"
50801,"KCNK4"
3229,"HOXC13"
3228,"HOXC12"
3227,"HOXC11"
3226,"HOXC10"
3223,"HOXC6"
143689,"PIWIL4"
3225,"HOXC9"
3224,"HOXC8"
100124700,"HOTAIR"
84876,"ORAI1"
283446,"MYO1H"
2526,"FUT4"
387778,"SPDYC"
4815,"NINJ2"
